R1,init,t3,t2,weekly,gaussian,smooth,t1,t4,t5,t6,R2,R3,delay_opt,timevar_est,timevar_sim,fixed,misdelay,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RelError,RootDiff,EmpCoverage,CIWidth,OneTrans,DTWdist,frac_normal,overall_normal,slopeError,maxInc,t3diff
3,1000,26,20,0.75,0.1,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,283496,1023377,0.4080554370056487,-0.058524733315608826,-2,0.046153846153846156,0.02487521272136617,0.6923076923076923,0.22633970398020664,0.9692307692307692,FALSE,-0.9015801011668223,51209,6
3.5,1000,26,20,0.75,0.1,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,290141,1033523,0.5993326193518017,-0.12151137279640505,3,0,0.015043287421097451,0.7121212121212122,0.4005493644752819,0.8939393939393939,FALSE,-0.35366380608626546,131900,6
2.5,10,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,288845,1010785,0.6235681680379337,-0.11884249681060048,-5,0.2153846153846154,0.2904948476033393,0.8431372549019608,0.3007927587305512,0.4,FALSE,-0.9508065313487968,255,11
3,10,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,296899,1010055,1.4658316159442881,-0.17768213989388199,-6,0.17391304347826086,0.19137406200340856,0.765625,0.4721957208545808,0.6615384615384615,FALSE,-0.8501623549942253,907,11
3.5,10,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,290684,998370,0.6401226251639451,-0.05625614815503844,1,0.045454545454545456,0.10770977855590058,0.8032786885245902,0.35206604004229014,0.84375,FALSE,-0.7522879481339774,2586,11
2.5,100,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,305440,1106052,0.7076843684738496,-0.06780698758734315,-19,0.08450704225352113,0.1077362141561542,0.7761194029850746,0.36299538242225277,0.7,FALSE,-0.982388486303487,2608,11
3,100,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,302706,1102637,0.5640039524182483,-0.07361125179153205,0,0.04285714285714286,0.059731228032800066,0.7971014492753623,0.349909028992269,0.9142857142857143,FALSE,-0.3793321147066066,8838,11
3.5,100,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,302585,1102238,0.7572781602104048,-0.06493236063269818,0,0.04285714285714286,0.03910717768946548,0.8059701492537313,0.4499282958565956,0.8857142857142857,FALSE,-0.47816077968319126,25774,11
2.5,1000,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306940,1132965,0.5849489697197751,-0.05093895540820968,1,0.04225352112676056,0.03706067355846654,0.8285714285714286,0.31690250771891865,0.9154929577464789,FALSE,-0.8434028579098731,26257,11
3,1000,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307143,1117976,0.5657389020811768,-0.10883825758599713,0,0,0.02105240188345181,0.704225352112676,0.36667052853525334,0.9428571428571428,FALSE,-0.4174623659557806,88363,11
3.5,1000,31,20,0.75,0.1,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307343,1123444,0.7088609009406822,-0.1054418289869924,0,0,0.01201892792725956,0.7323943661971831,0.40511211633418387,0.9295774647887324,FALSE,-0.5362567882778532,258317,11
2.5,10,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,313836,1088415,0.6247110996825952,-0.1139088485611528,-2,0.15492957746478872,0.26241990958089334,0.7301587301587301,0.299148356007672,0.42028985507246375,FALSE,-0.04056966360947296,392,16
3,10,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,317441,1097127,0.9214848853219607,-0.15995879326067147,-25,0.0684931506849315,0.1605648410931283,0.7164179104477612,0.48221937447951213,0.7971014492753623,FALSE,-0.2555207413365101,1601,16
3.5,10,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,318457,1109196,0.9114976929284053,-0.16707470134874167,-18,0.0945945945945946,0.08406449951371486,0.8028169014084507,0.48450238108199556,0.8082191780821918,FALSE,-0.9962961825709344,5222,16
2.5,100,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,324338,1179692,0.6846766368525183,-0.11029824602814095,-9,0.039473684210526314,0.08336467802534331,0.7236842105263158,0.3493026876843603,0.8108108108108109,FALSE,-1.0460555560510734,4001,16
3,100,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,325205,1180067,0.4820995536080787,-0.09263006801683317,2,0.04,0.05240759582956411,0.821917808219178,0.2833703148244545,0.8108108108108109,FALSE,-0.09196072445963452,15608,16
3.5,100,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,324367,1192485,0.6605856143011102,-0.10228272850605807,-4,0.02631578947368421,0.027731108358958312,0.8,0.41244534634193203,0.8666666666666667,FALSE,-0.6497127520349913,52050,16
2.5,1000,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326275,1201853,0.5741195545061503,-0.07703316379698884,-2,0.013157894736842105,0.028250469293094216,0.76,0.3412431707415899,0.9736842105263158,FALSE,-0.6029394464028686,40270,16
3,1000,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326220,1178424,0.4982457241261959,-0.09350820616657886,-4,0,0.015916935348027628,0.8266666666666667,0.30300080922601763,0.972972972972973,FALSE,-0.46970167647477395,156050,16
3.5,1000,36,20,0.75,0.1,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,325499,1178896,0.6753945354403977,-0.10092551740158857,1,0.02666666666666667,0.00864571834731065,0.84,0.38855631443575017,0.9054054054054054,FALSE,-0.8095726966513692,521647,16
2.5,10,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,257492,835014,1.3706031125727995,-0.1961572211806438,-14,0.3728813559322034,0.5205806665891934,0.9047619047619048,0.4155677693507798,0.14814814814814814,FALSE,0.5375237465606892,142,1
3,10,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,258273,866240,0.6546443806044511,-0.05935200839298044,2,0.1896551724137931,0.30727040637833614,0.68,0.34965854309166533,0.2909090909090909,FALSE,0.833614417603316,387,1
3.5,10,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,262178,848747,1.3246476808087049,-0.15351571736962893,0,0.35,0.25449699040644236,0.9444444444444444,0.38525935241339687,0.6226415094339622,FALSE,0.19591454418630683,865,1
2.5,100,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,262827,944398,0.42014041801103513,-0.09091123092847576,1,0.11666666666666667,0.1776406235179469,0.8148148148148148,0.2058417481835166,0.75,FALSE,0.8651268290667545,1453,1
3,100,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,267737,939566,0.3167366402248039,-0.0824970125413753,1,0.1,0.11528243119757464,0.8518518518518519,0.17467168691404328,0.8135593220338984,FALSE,0.43982017939510754,3777,1
3.5,100,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,263154,929963,0.5220158718628198,-0.1425094855758417,1,0.08333333333333333,0.08883068300261643,0.7586206896551724,0.337406249204231,0.864406779661017,FALSE,-0.2369418871813644,8622,1
2.5,1000,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,268264,960989,0.2596844533435588,-0.04898565375466141,1,0.06557377049180328,0.05783878930588049,0.8032786885245902,0.13709996157711335,0.9180327868852459,FALSE,0.4738168596724221,14629,1
3,1000,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,267964,969509,0.45582476646829095,-0.0916086429931934,1,0.03278688524590164,0.039261715206185155,0.8833333333333333,0.2433681301505174,0.9508196721311475,FALSE,0.6636172481960456,37766,1
3.5,1000,21,20,1,0.1,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270896,943289,0.3288502822345743,-0.12290573402843001,2,0,0.02609641931335338,0.85,0.21170403694138448,0.9661016949152542,FALSE,0.6892782652107066,86411,1
2.5,10,26,20,1,0.1,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,274932,936842,1.280392248338461,-0.1912857944419712,0,0.2698412698412698,0.41926401109383815,0.8301886792452831,0.407812570427673,0.29508196721311475,FALSE,0.7521280574115679,172,6
3,10,26,20,1,0.1,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,276066,933952,0.3349748375193371,-0.05546409132630575,0,0.29508196721311475,0.2893723126862071,0.88,0.16411712662143596,0.5084745762711864,FALSE,-0.18889928490123192,525,6
